stock_code,company_name,ipo_date,doc_type,headline,url,resolved_from_htm_index,release_date,local_path,downloaded
02661,QingSong Health Corporation,2025-12-23,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1222/2025122201716.pdf,,2025-12-22 22:16:00,pdfs/02661/allotment_0.pdf,True
02661,QingSong Health Corporation,2025-12-23,over_allotment_exercise,,,,,,False
02661,QingSong Health Corporation,2025-12-23,stabilization,"Announcements and Notices - [Other - Miscellaneous] - END OF STABILISATION PERIOD, NO STABILISING ACTION AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0118/2026011800009.pdf,,2026-01-18 18:08:00,pdfs/02661/stabilization_0.pdf,True
03317,"Shenzhen Xunce Technology Co., Ltd.",2025-12-30,prospectus,Listing Documents - [Offer for Subscription] - Global Offering,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1218/2025121800027.pdf,,2025-12-18 06:22:00,pdfs/03317/prospectus_0.pdf,True
03317,"Shenzhen Xunce Technology Co., Ltd.",2025-12-30,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1229/2025122902057.pdf,,2025-12-29 22:20:00,pdfs/03317/allotment_0.pdf,True
03317,"Shenzhen Xunce Technology Co., Ltd.",2025-12-30,over_allotment_exercise,,,,,,False
03317,"Shenzhen Xunce Technology Co., Ltd.",2025-12-30,stabilization,"Announcements and Notices - [Other - Miscellaneous] - PARTIAL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND THE END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0123/2026012300001.pdf,,2026-01-23 06:06:00,pdfs/03317/stabilization_0.pdf,True
06651,"Beijing 51WORLD Digital Twin Technology Co., Ltd.",2025-12-30,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1218/2025121800029.pdf,,2025-12-18 06:22:00,pdfs/06651/prospectus_0.pdf,True
06651,"Beijing 51WORLD Digital Twin Technology Co., Ltd.",2025-12-30,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1229/2025122902393.pdf,,2025-12-29 22:49:00,pdfs/06651/allotment_0.pdf,True
06651,"Beijing 51WORLD Digital Twin Technology Co., Ltd.",2025-12-30,over_allotment_exercise,,,,,,False
06651,"Beijing 51WORLD Digital Twin Technology Co., Ltd.",2025-12-30,stabilization,"Announcements and Notices - [Other - Miscellaneous] - END OF STABILIZATION PERIOD, NO STABILIZING ACTION AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0122/2026012200344.pdf,,2026-01-22 16:33:00,pdfs/06651/stabilization_0.pdf,True
03696,InSilico Medicine Cayman TopCo,2025-12-30,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1218/2025121800031.pdf,,2025-12-18 06:22:00,pdfs/03696/prospectus_0.pdf,True
03696,InSilico Medicine Cayman TopCo,2025-12-30,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1229/2025122902395.pdf,,2025-12-29 22:49:00,pdfs/03696/allotment_0.pdf,True
03696,InSilico Medicine Cayman TopCo,2025-12-30,over_allotment_exercise,Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0116/2026011601767.pdf,,2026-01-16 22:24:00,pdfs/03696/over_allotment_exercise_0.pdf,True
03696,InSilico Medicine Cayman TopCo,2025-12-30,stabilization,Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS AND END OF STABILIZATION PERIOD,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0122/2026012201223.pdf,,2026-01-22 21:13:00,pdfs/03696/stabilization_0.pdf,True
06600,"OneRobotics (Shenzhen) Co., Ltd.",2025-12-30,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1218/2025121800167.pdf,,2025-12-18 06:51:00,pdfs/06600/prospectus_0.pdf,True
06600,"OneRobotics (Shenzhen) Co., Ltd.",2025-12-30,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1229/2025122902399.pdf,,2025-12-29 22:51:00,pdfs/06600/allotment_0.pdf,True
06600,"OneRobotics (Shenzhen) Co., Ltd.",2025-12-30,over_allotment_exercise,,,,,,False
06600,"OneRobotics (Shenzhen) Co., Ltd.",2025-12-30,stabilization,"Announcements and Notices - [Other - Miscellaneous] - PARTIAL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0122/2026012201287.pdf,,2026-01-22 21:47:00,pdfs/06600/stabilization_0.pdf,True
02657,"SHANGHAI FOREST CABIN COSMETICS GROUP CO., LTD.",2025-12-30,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1218/2025121800221.pdf,,2025-12-18 07:35:00,pdfs/02657/prospectus_0.pdf,True
02657,"SHANGHAI FOREST CABIN COSMETICS GROUP CO., LTD.",2025-12-30,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1229/2025122902127.pdf,,2025-12-29 22:36:00,pdfs/02657/allotment_0.pdf,True
02657,"SHANGHAI FOREST CABIN COSMETICS GROUP CO., LTD.",2025-12-30,over_allotment_exercise,,,,,,False
02657,"SHANGHAI FOREST CABIN COSMETICS GROUP CO., LTD.",2025-12-30,stabilization,"Announcements and Notices - [Other - Miscellaneous] - FULLY EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0122/2026012201117.pdf,,2026-01-22 21:00:00,pdfs/02657/stabilization_0.pdf,True
02671,"USAS Building System (Shanghai) Co., Ltd.",2025-12-30,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1218/2025121800035.pdf,,2025-12-18 06:25:00,pdfs/02671/prospectus_0.pdf,True
02671,"USAS Building System (Shanghai) Co., Ltd.",2025-12-30,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1229/2025122902215.pdf,,2025-12-29 22:42:00,pdfs/02671/allotment_0.pdf,True
02671,"USAS Building System (Shanghai) Co., Ltd.",2025-12-30,over_allotment_exercise,,,,,,False
02671,"USAS Building System (Shanghai) Co., Ltd.",2025-12-30,stabilization,,,,,,False
06082,"Shanghai Biren Technology Co., Ltd.",2026-01-02,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1222/2025122200019.pdf,,2025-12-22 06:15:00,pdfs/06082/prospectus_0.pdf,True
06082,"Shanghai Biren Technology Co., Ltd.",2026-01-02,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1231/2025123102783.pdf,,2025-12-31 22:50:00,pdfs/06082/allotment_0.pdf,True
06082,"Shanghai Biren Technology Co., Ltd.",2026-01-02,over_allotment_exercise,,,,,,False
06082,"Shanghai Biren Technology Co., Ltd.",2026-01-02,stabilization,"Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0128/2026012800772.pdf,,2026-01-28 18:52:00,pdfs/06082/stabilization_0.pdf,True
02513,Knowledge Atlas Technology Joint Stock Company Limited,2026-01-08,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1230/2025123000017.pdf,,2025-12-30 06:19:00,pdfs/02513/prospectus_0.pdf,True
02513,Knowledge Atlas Technology Joint Stock Company Limited,2026-01-08,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0107/2026010701798.pdf,,2026-01-07 21:57:00,pdfs/02513/allotment_0.pdf,True
02513,Knowledge Atlas Technology Joint Stock Company Limited,2026-01-08,over_allotment_exercise,,,,,,False
02513,Knowledge Atlas Technology Joint Stock Company Limited,2026-01-08,stabilization,"Announcements and Notices - [Other - Miscellaneous] - Full Exercise of the Over-Allotment Option, Stabilizing Actions and End of Stabilization Period",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0204/2026020402110.pdf,,2026-02-04 21:30:00,pdfs/02513/stabilization_0.pdf,True
09903,"Shanghai Iluvatar CoreX Semiconductor Co., Ltd.",2026-01-08,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1230/2025123000019.pdf,,2025-12-30 06:25:00,pdfs/09903/prospectus_0.pdf,True
09903,"Shanghai Iluvatar CoreX Semiconductor Co., Ltd.",2026-01-08,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0107/2026010701802.pdf,,2026-01-07 21:58:00,pdfs/09903/allotment_0.pdf,True
09903,"Shanghai Iluvatar CoreX Semiconductor Co., Ltd.",2026-01-08,over_allotment_exercise,,,,,,False
09903,"Shanghai Iluvatar CoreX Semiconductor Co., Ltd.",2026-01-08,stabilization,,,,,,False
02675,"Shenzhen Edge Medical Co., Ltd.",2026-01-08,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1230/2025123000029.pdf,,2025-12-30 06:39:00,pdfs/02675/prospectus_0.pdf,True
02675,"Shenzhen Edge Medical Co., Ltd.",2026-01-08,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0107/2026010701900.pdf,,2026-01-07 22:47:00,pdfs/02675/allotment_0.pdf,True
02675,"Shenzhen Edge Medical Co., Ltd.",2026-01-08,over_allotment_exercise,,,,,,False
02675,"Shenzhen Edge Medical Co., Ltd.",2026-01-08,stabilization,"Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0204/2026020402144.pdf,,2026-02-04 22:10:00,pdfs/02675/stabilization_0.pdf,True
00100,MiniMax Group Inc.,2026-01-09,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1231/2025123100025.pdf,,2025-12-31 06:10:00,pdfs/00100/prospectus_0.pdf,True
00100,MiniMax Group Inc.,2026-01-09,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0108/2026010801342.pdf,,2026-01-08 22:40:00,pdfs/00100/allotment_0.pdf,True
00100,MiniMax Group Inc.,2026-01-09,over_allotment_exercise,Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0111/2026011100015.pdf,,2026-01-11 19:13:00,pdfs/00100/over_allotment_exercise_0.pdf,True
00100,MiniMax Group Inc.,2026-01-09,stabilization,Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS AND END OF STABILIZATION PERIOD,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0205/2026020502043.pdf,,2026-02-05 18:44:00,pdfs/00100/stabilization_0.pdf,True
06938,"Suzhou Ribo Life Science Co., Ltd.",2026-01-09,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1231/2025123100037.pdf,,2025-12-31 06:14:00,pdfs/06938/prospectus_0.pdf,True
06938,"Suzhou Ribo Life Science Co., Ltd.",2026-01-09,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0108/2026010801352.pdf,,2026-01-08 22:43:00,pdfs/06938/allotment_0.pdf,True
06938,"Suzhou Ribo Life Science Co., Ltd.",2026-01-09,over_allotment_exercise,,,,,,False
06938,"Suzhou Ribo Life Science Co., Ltd.",2026-01-09,stabilization,"Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0205/2026020502414.pdf,,2026-02-05 22:34:00,pdfs/06938/stabilization_0.pdf,True
03636,"Yunnan Jinxun Resources Co., Ltd.",2026-01-09,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1231/2025123100041.pdf,,2025-12-31 06:16:00,pdfs/03636/prospectus_0.pdf,True
03636,"Yunnan Jinxun Resources Co., Ltd.",2026-01-09,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0108/2026010801368.pdf,,2026-01-08 22:46:00,pdfs/03636/allotment_0.pdf,True
03636,"Yunnan Jinxun Resources Co., Ltd.",2026-01-09,over_allotment_exercise,,,,,,False
03636,"Yunnan Jinxun Resources Co., Ltd.",2026-01-09,stabilization,"Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND THE END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0205/2026020501967.pdf,,2026-02-05 18:33:00,pdfs/03636/stabilization_0.pdf,True
00501,"OmniVision Integrated Circuits Group, Inc.",2026-01-12,prospectus,Listing Documents - [Offer for Subscription] - Global Offering,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1231/2025123100089.pdf,,2025-12-31 06:28:00,pdfs/00501/prospectus_0.pdf,True
00501,"OmniVision Integrated Circuits Group, Inc.",2026-01-12,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0109/2026010901581.pdf,,2026-01-09 22:49:00,pdfs/00501/allotment_0.pdf,True
00501,"OmniVision Integrated Circuits Group, Inc.",2026-01-12,over_allotment_exercise,,,,,,False
00501,"OmniVision Integrated Circuits Group, Inc.",2026-01-12,stabilization,"Announcements and Notices - [Other - Miscellaneous] - PARTIAL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0206/2026020601086.pdf,,2026-02-06 20:53:00,pdfs/00501/stabilization_0.pdf,True
03986,GigaDevice Semiconductor Inc.,2026-01-13,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1231/2025123100035.pdf,,2025-12-31 06:14:00,pdfs/03986/prospectus_0.pdf,True
03986,GigaDevice Semiconductor Inc.,2026-01-13,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0112/2026011201539.pdf,,2026-01-12 22:30:00,pdfs/03986/allotment_0.pdf,True
03986,GigaDevice Semiconductor Inc.,2026-01-13,over_allotment_exercise,,,,,,False
03986,GigaDevice Semiconductor Inc.,2026-01-13,stabilization,"Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0208/2026020800007.pdf,,2026-02-08 18:05:00,pdfs/03986/stabilization_0.pdf,True
01641,"Hongxing Coldchain (Hunan) Co., Ltd.",2026-01-13,prospectus,Listing Documents - [Offer for Subscription] - Global Offering,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1231/2025123100085.pdf,,2025-12-31 06:28:00,pdfs/01641/prospectus_0.pdf,True
01641,"Hongxing Coldchain (Hunan) Co., Ltd.",2026-01-13,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0112/2026011201301.pdf,,2026-01-12 21:30:00,pdfs/01641/allotment_0.pdf,True
01641,"Hongxing Coldchain (Hunan) Co., Ltd.",2026-01-13,over_allotment_exercise,,,,,,False
01641,"Hongxing Coldchain (Hunan) Co., Ltd.",2026-01-13,stabilization,,,,,,False
09611,"Shanghai Longcheer Technology Co., Ltd.",2026-01-22,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0114/2026011400011.pdf,,2026-01-14 06:19:00,pdfs/09611/prospectus_0.pdf,True
09611,"Shanghai Longcheer Technology Co., Ltd.",2026-01-22,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0121/2026012101145.pdf,,2026-01-21 22:27:00,pdfs/09611/allotment_0.pdf,True
09611,"Shanghai Longcheer Technology Co., Ltd.",2026-01-22,over_allotment_exercise,,,,,,False
09611,"Shanghai Longcheer Technology Co., Ltd.",2026-01-22,stabilization,"Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS, END OF STABILIZATION PERIOD AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0223/2026022300424.pdf,,2026-02-23 16:50:00,pdfs/09611/stabilization_0.pdf,True
01768,"BUSY MING GROUP CO., LTD.",2026-01-28,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0120/2026012000025.pdf,,2026-01-20 06:15:00,pdfs/01768/prospectus_0.pdf,True
01768,"BUSY MING GROUP CO., LTD.",2026-01-28,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0127/2026012701713.pdf,,2026-01-27 22:20:00,pdfs/01768/allotment_0.pdf,True
01768,"BUSY MING GROUP CO., LTD.",2026-01-28,over_allotment_exercise,Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0210/2026021001012.pdf,,2026-02-10 19:41:00,pdfs/01768/over_allotment_exercise_0.pdf,True
01768,"BUSY MING GROUP CO., LTD.",2026-01-28,stabilization,Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS AND END OF STABILIZATION PERIOD,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0223/2026022300458.pdf,,2026-02-23 17:02:00,pdfs/01768/stabilization_0.pdf,True
09980,"Eastroc Beverage (Group) Co., Ltd.",2026-02-03,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0126/2026012600003.pdf,,2026-01-26 06:06:00,pdfs/09980/prospectus_0.pdf,True
09980,"Eastroc Beverage (Group) Co., Ltd.",2026-02-03,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0202/2026020203212.pdf,,2026-02-02 22:57:00,pdfs/09980/allotment_0.pdf,True
09980,"Eastroc Beverage (Group) Co., Ltd.",2026-02-03,over_allotment_exercise,,,,,,False
09980,"Eastroc Beverage (Group) Co., Ltd.",2026-02-03,stabilization,"Announcements and Notices - [Other - Miscellaneous] - PARTIAL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0301/2026030100013.pdf,,2026-03-01 18:07:00,pdfs/09980/stabilization_0.pdf,True
02768,"Qingdao Gon Technology Co., Ltd.",2026-02-04,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0127/2026012700009.pdf,,2026-01-27 06:21:00,pdfs/02768/prospectus_0.pdf,True
02768,"Qingdao Gon Technology Co., Ltd.",2026-02-04,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0203/2026020302602.pdf,,2026-02-03 22:56:00,pdfs/02768/allotment_0.pdf,True
02768,"Qingdao Gon Technology Co., Ltd.",2026-02-04,over_allotment_exercise,,,,,,False
02768,"Qingdao Gon Technology Co., Ltd.",2026-02-04,stabilization,,,,,,False
02677,Distinct Healthcare Holdings Limited,2026-02-06,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0129/2026012900021.pdf,,2026-01-29 06:24:00,pdfs/02677/prospectus_0.pdf,True
02677,Distinct Healthcare Holdings Limited,2026-02-06,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0205/2026020501800.pdf,,2026-02-05 18:11:00,pdfs/02677/allotment_0.pdf,True
02677,Distinct Healthcare Holdings Limited,2026-02-06,over_allotment_exercise,,,,,,False
02677,Distinct Healthcare Holdings Limited,2026-02-06,stabilization,"Announcements and Notices - [Other - Miscellaneous] - PARTIAL EXERCISE OF THE OVER-ALLOTMENT OPTION,STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0305/2026030502008.pdf,,2026-03-05 21:14:00,pdfs/02677/stabilization_0.pdf,True
02714,"Muyuan Foods Co., Ltd.",2026-02-06,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0129/2026012900023.pdf,,2026-01-29 06:24:00,pdfs/02714/prospectus_0.pdf,True
02714,"Muyuan Foods Co., Ltd.",2026-02-06,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0205/2026020502402.pdf,,2026-02-05 22:18:00,pdfs/02714/allotment_0.pdf,True
02714,"Muyuan Foods Co., Ltd.",2026-02-06,over_allotment_exercise,,,,,,False
02714,"Muyuan Foods Co., Ltd.",2026-02-06,stabilization,"Announcements and Notices - [Other - Miscellaneous] - PARTIAL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0305/2026030501974.pdf,,2026-03-05 20:53:00,pdfs/02714/stabilization_0.pdf,True
03200,"Shenzhen Han’s CNC Technology Co., Ltd.",2026-02-06,prospectus,Listing Documents - [Offer for Subscription] - Global Offering,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0129/2026012900019.pdf,,2026-01-29 06:23:00,pdfs/03200/prospectus_0.pdf,True
03200,"Shenzhen Han’s CNC Technology Co., Ltd.",2026-02-06,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0205/2026020502290.pdf,,2026-02-05 20:55:00,pdfs/03200/allotment_0.pdf,True
03200,"Shenzhen Han’s CNC Technology Co., Ltd.",2026-02-06,over_allotment_exercise,,,,,,False
03200,"Shenzhen Han’s CNC Technology Co., Ltd.",2026-02-06,stabilization,"Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0305/2026030501746.pdf,,2026-03-05 19:04:00,pdfs/03200/stabilization_0.pdf,True
06809,"Montage Technology Co., Ltd.",2026-02-09,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0130/2026013000007.pdf,,2026-01-30 06:14:00,pdfs/06809/prospectus_0.pdf,True
06809,"Montage Technology Co., Ltd.",2026-02-09,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0206/2026020601350.pdf,,2026-02-06 22:30:00,pdfs/06809/allotment_0.pdf,True
06809,"Montage Technology Co., Ltd.",2026-02-09,over_allotment_exercise,Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0210/2026021001534.pdf,,2026-02-10 22:51:00,pdfs/06809/over_allotment_exercise_0.pdf,True
06809,"Montage Technology Co., Ltd.",2026-02-09,stabilization,Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS AND END OF STABILIZATION PERIOD,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0306/2026030600629.pdf,,2026-03-06 17:00:00,pdfs/06809/stabilization_0.pdf,True
00600,"Axera Semiconductor Co., Ltd.",2026-02-10,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0130/2026013000009.pdf,,2026-01-30 06:25:00,pdfs/00600/prospectus_0.pdf,True
00600,"Axera Semiconductor Co., Ltd.",2026-02-10,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0209/2026020901278.pdf,,2026-02-09 22:42:00,pdfs/00600/allotment_0.pdf,True
00600,"Axera Semiconductor Co., Ltd.",2026-02-10,over_allotment_exercise,,,,,,False
